expirygroup,expiryDate,c_Last,c_Change,c_Bid,c_Ask,c_Volume,c_Openinterest,c_colour,strike,p_Last,p_Change,p_Bid,p_Ask,p_Volume,p_Openinterest,p_colour,drillDownURL
,Oct 31,--,--,"1,370.40","1,570.40",--,--,True,"24,380.00",--,--,14.30,15.20,--,--,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c24380000
,Oct 31,--,--,"1,360.60","1,560.60",--,--,True,"24,390.00",19.40,--,14.50,15.40,1,--,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c24390000
,Oct 31,799.25,--,"1,367.30","1,540.70",--,8,True,"24,400.00",16.50,-33.90,14.80,15.60,13,35,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c24400000
,Oct 31,--,--,"1,357.50","1,537.60",--,--,True,"24,410.00",--,--,15.00,15.90,--,--,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c24410000
,Oct 31,--,--,"1,347.80","1,531.40",--,--,True,"24,420.00",--,--,15.20,16.10,--,--,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c24420000
,Oct 31,777.60,--,"1,342.90","1,516.30",--,2,True,"24,425.00",20.00,-33.14,15.40,16.20,1,12,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c24425000
,Oct 31,--,--,"1,321.60","1,521.60",--,--,True,"24,430.00",--,--,15.50,16.40,--,--,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c24430000
,Oct 31,--,--,"1,328.30","1,501.70",--,--,True,"24,440.00",18.47,0.01,15.70,16.60,2,--,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c24440000
,Oct 31,660.05,--,"1,302.20","1,502.20",--,3,True,"24,450.00",17.70,-36.68,16.00,16.90,16,12,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c24450000
,Oct 31,--,--,"1,308.90","1,492.40",--,--,True,"24,460.00",--,--,16.30,17.10,--,--,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c24460000
,Oct 31,--,--,"1,299.20","1,472.60",--,--,True,"24,470.00",19.26,0.02,16.50,17.40,2,--,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c24470000
,Oct 31,716.50,--,"1,294.20","1,467.70",--,7,True,"24,475.00",18.40,-42.79,16.70,17.60,2,6,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c24475000
,Oct 31,--,--,"1,289.40","1,462.90",--,--,True,"24,480.00",--,--,16.80,17.70,--,--,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c24480000
,Oct 31,--,--,"1,263.30","1,463.30",--,--,True,"24,490.00",20.02,--,17.10,18.00,4,--,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c24490000
,Oct 31,"1,295.00",323.66,"1,253.60","1,453.60",2,10,True,"24,500.00",19.00,-40.40,17.30,18.30,51,61,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c24500000
,Oct 31,--,--,"1,243.90","1,443.90",--,--,True,"24,510.00",--,--,17.60,18.50,--,--,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c24510000
,Oct 31,--,--,"1,250.60","1,425.20",--,--,True,"24,520.00",--,--,17.90,18.80,--,--,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c24520000
,Oct 31,"1,213.50",281.25,"1,245.70","1,419.30",1,8,True,"24,525.00",24.67,-41.53,18.10,19.00,1,17,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c24525000
,Oct 31,--,--,"1,240.90","1,414.40",--,--,True,"24,530.00",--,--,18.20,19.10,--,--,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c24530000
,Oct 31,--,--,"1,231.20","1,414.90",--,--,True,"24,540.00",--,--,18.50,19.50,--,--,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c24540000
,Oct 31,909.60,--,"1,248.00","1,405.20",--,5,True,"24,550.00",20.60,-43.99,18.90,19.80,8,14,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c24550000
,Oct 31,--,--,"1,244.40","1,394.10",--,--,True,"24,560.00",--,--,19.20,20.10,--,--,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c24560000
,Oct 31,--,--,"1,244.30","1,384.30",--,--,True,"24,570.00",27.10,--,19.50,20.40,2,--,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c24570000
,Oct 31,713.19,--,"1,240.70","1,379.20",--,6,True,"24,575.00",24.77,-39.99,19.70,20.60,2,11,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c24575000
,Oct 31,--,--,"1,234.50","1,374.80",--,--,True,"24,580.00",--,--,19.80,20.80,--,--,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c24580000
,Oct 31,--,--,"1,225.10","1,349.90",--,--,True,"24,590.00",--,--,20.20,21.10,--,--,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c24590000
,Oct 31,866.12,--,"1,215.70","1,340.30",--,13,True,"24,600.00",24.15,-45.38,20.50,21.40,16,39,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c24600000
,Oct 31,--,--,"1,205.80","1,330.70",--,--,True,"24,610.00",--,--,20.90,21.80,--,--,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c24610000
,Oct 31,--,--,"1,208.10","1,279.30",--,--,True,"24,620.00",--,--,21.20,22.20,--,--,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c24620000
,Oct 31,843.77,--,"1,203.30","1,274.50",--,5,True,"24,625.00",29.35,-209.25,21.40,22.40,3,4,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c24625000
,Oct 31,--,--,"1,198.40","1,269.70",--,--,True,"24,630.00",--,--,21.60,22.50,--,--,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c24630000
,Oct 31,--,--,"1,188.90","1,260.10",--,--,True,"24,640.00",--,--,22.00,22.90,--,--,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c24640000
,Oct 31,631.25,--,"1,178.80","1,250.90",--,11,True,"24,650.00",29.85,-47.45,22.40,23.30,3,20,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c24650000
,Oct 31,--,--,"1,120.20","1,282.60",--,--,True,"24,660.00",--,--,22.80,23.70,--,--,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c24660000
,Oct 31,--,--,"1,160.40","1,231.30",--,--,True,"24,670.00",--,--,23.20,24.10,--,--,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c24670000
,Oct 31,793.20,--,"1,154.80","1,226.50",--,4,True,"24,675.00",31.90,-48.35,23.40,24.30,3,11,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c24675000
,Oct 31,--,--,"1,101.00","1,263.40",--,--,True,"24,680.00",32.58,--,23.60,24.50,1,--,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c24680000
,Oct 31,--,--,"1,140.40","1,212.20",--,--,True,"24,690.00",--,--,24.00,24.90,--,--,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c24690000
,Oct 31,"1,030.41",258.96,"1,131.70","1,202.70",2,11,True,"24,700.00",26.75,-51.71,24.40,25.40,38,15,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c24700000
,Oct 31,--,--,"1,121.30","1,193.10",--,--,True,"24,710.00",--,--,24.80,25.80,--,--,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c24710000
,Oct 31,--,--,"1,112.30","1,183.60",--,--,True,"24,720.00",--,--,25.30,26.30,--,--,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c24720000
,Oct 31,"1,006.48",614.33,"1,107.00","1,179.10",2,8,True,"24,725.00",32.35,-48.44,25.50,26.50,4,5,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c24725000
,Oct 31,--,--,"1,053.20","1,215.60",--,--,True,"24,730.00",--,--,25.70,26.70,--,--,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c24730000
,Oct 31,--,--,"1,092.70","1,164.50",--,--,True,"24,740.00",--,--,26.20,27.20,--,--,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c24740000
,Oct 31,492.20,--,"1,083.20","1,155.30",--,5,True,"24,750.00",28.90,-57.80,26.70,27.70,11,14,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c24750000
,Oct 31,--,--,"1,074.20","1,144.20",--,--,True,"24,760.00",--,--,27.20,28.10,--,--,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c24760000
,Oct 31,--,--,"1,064.70","1,134.70",--,--,True,"24,770.00",--,--,27.70,28.60,--,--,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c24770000
,Oct 31,"1,023.71",512.24,"1,060.00","1,130.00",2,11,True,"24,775.00",32.40,-57.80,27.90,28.90,11,23,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c24775000
,Oct 31,--,--,"1,055.30","1,125.20",--,--,True,"24,780.00",31.20,--,28.20,29.10,1,--,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c24780000
,Oct 31,--,--,"1,045.60","1,115.30",--,--,True,"24,790.00",38.16,--,28.70,29.70,3,--,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c24790000
,Oct 31,960.60,252.10,"1,035.80","1,107.30",2,14,True,"24,800.00",31.25,-64.33,29.20,30.20,45,46,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c24800000
,Oct 31,--,--,977.20,"1,139.60",--,--,True,"24,810.00",33.60,--,29.70,30.70,4,--,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c24810000
,Oct 31,--,--,"1,017.20","1,087.40",--,--,True,"24,820.00",--,--,30.30,31.30,--,--,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c24820000
,Oct 31,975.20,339.18,963.00,"1,125.40",3,11,True,"24,825.00",36.90,-59.25,30.60,31.60,4,7,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c24825000
,Oct 31,--,--,"1,007.40","1,078.00",--,--,True,"24,830.00",33.40,-0.60,30.80,31.80,6,--,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c24830000
,Oct 31,--,--,948.90,"1,111.30",--,--,True,"24,840.00",--,--,31.40,32.40,--,--,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c24840000
,Oct 31,444.85,--,989.00,"1,059.20",--,13,True,"24,850.00",35.65,-66.65,31.90,33.00,18,32,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c24850000
,Oct 31,--,--,979.60,"1,049.80",--,--,True,"24,860.00",--,--,32.40,33.60,--,--,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c24860000
,Oct 31,--,--,970.20,"1,040.40",--,--,True,"24,870.00",--,--,33.10,34.20,--,--,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c24870000
,Oct 31,928.65,565.65,916.00,"1,078.20",1,12,True,"24,875.00",36.00,-69.30,33.40,34.60,13,17,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c24875000
,Oct 31,--,--,960.50,"1,032.60",--,--,True,"24,880.00",--,--,33.80,34.90,--,--,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c24880000
,Oct 31,--,--,951.10,"1,021.70",--,--,True,"24,890.00",--,--,34.40,35.50,--,--,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c24890000
,Oct 31,915.62,342.47,892.60,"1,055.00",2,164,True,"24,900.00",39.13,-65.60,35.00,36.20,22,71,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c24900000
,Oct 31,--,--,932.80,"1,003.10",--,--,True,"24,910.00",--,--,35.70,36.80,--,--,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c24910000
,Oct 31,--,--,923.50,995.20,--,--,True,"24,920.00",--,--,36.40,37.50,--,--,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c24920000
,Oct 31,892.14,478.66,918.90,989.10,3,18,True,"24,925.00",41.58,-67.62,36.70,37.90,10,4,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c24925000
,Oct 31,--,--,914.20,985.90,--,--,True,"24,930.00",--,--,37.10,38.20,--,--,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c24930000
,Oct 31,--,--,904.90,976.60,--,--,True,"24,940.00",42.02,--,37.80,38.90,1,--,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c24940000
,Oct 31,584.70,--,895.70,966.10,--,19,True,"24,950.00",41.52,-75.58,38.50,39.70,4,13,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c24950000
,Oct 31,--,--,886.00,956.90,--,--,True,"24,960.00",--,--,39.20,40.40,--,--,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c24960000
,Oct 31,--,--,878.00,947.60,--,--,True,"24,970.00",--,--,40.00,41.20,--,--,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c24970000
,Oct 31,346.20,--,872.20,943.50,--,13,True,"24,975.00",47.45,-73.30,40.30,41.50,1,5,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c24975000
,Oct 31,--,--,818.40,980.80,--,--,True,"24,980.00",43.65,--,40.70,41.90,4,--,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c24980000
,Oct 31,--,--,809.20,971.60,--,--,True,"24,990.00",--,--,41.50,42.70,--,--,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c24990000
,Oct 31,806.61,270.61,805.80,959.70,3,67,True,"25,000.00",44.98,-79.72,42.30,43.50,41,82,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c25000000
,Oct 31,725.90,--,806.00,941.30,1,--,True,"25,010.00",--,--,43.10,44.30,--,--,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c25010000
,Oct 31,--,--,805.90,923.10,--,--,True,"25,020.00",49.40,--,43.90,45.20,2,--,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c25020000
,Oct 31,796.02,278.90,815.00,913.90,1,14,True,"25,025.00",50.30,-81.50,44.40,45.60,2,19,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c25025000
,Oct 31,--,--,807.50,904.80,--,--,True,"25,030.00",--,--,44.80,46.00,--,--,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c25030000
,Oct 31,--,--,803.50,886.60,--,--,True,"25,040.00",--,--,45.60,46.90,--,--,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c25040000
,Oct 31,315.00,--,800.00,869.10,--,15,True,"25,050.00",49.82,-109.63,46.50,47.80,6,15,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c25050000
,Oct 31,--,--,800.00,861.30,--,--,True,"25,060.00",60.38,--,47.40,48.70,1,--,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c25060000
,Oct 31,--,--,798.80,843.20,--,--,True,"25,070.00",--,--,48.30,49.60,--,--,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c25070000
,Oct 31,719.26,477.70,794.60,839.40,1,11,True,"25,075.00",52.00,-90.90,48.80,50.20,5,17,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c25075000
,Oct 31,--,--,789.80,834.20,--,--,True,"25,080.00",--,--,49.20,50.60,--,--,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c25080000
,Oct 31,--,--,781.10,825.10,--,--,True,"25,090.00",53.80,-0.60,50.20,51.50,6,--,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c25090000
,Oct 31,716.37,279.37,771.70,816.80,1,75,True,"25,100.00",53.00,-103.60,51.20,52.50,9,19,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c25100000
,Oct 31,--,--,763.20,807.10,--,--,True,"25,110.00",--,--,52.20,53.50,--,--,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c25110000
,Oct 31,--,--,754.20,798.10,--,--,True,"25,120.00",--,--,53.30,54.60,--,--,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c25120000
,Oct 31,293.74,--,749.70,793.70,--,19,True,"25,125.00",58.60,-96.38,53.80,55.10,3,12,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c25125000
,Oct 31,--,--,730.80,796.00,--,--,True,"25,130.00",69.60,--,54.30,55.60,1,--,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c25130000
,Oct 31,--,--,736.30,780.50,--,--,True,"25,140.00",--,--,55.40,56.70,--,--,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c25140000
,Oct 31,414.35,--,727.40,772.10,--,14,True,"25,150.00",59.90,-112.32,56.50,57.80,5,34,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c25150000
,Oct 31,--,--,718.60,763.10,--,--,True,"25,160.00",--,--,57.60,58.90,--,--,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c25160000
,Oct 31,--,--,709.70,754.40,--,--,True,"25,170.00",--,--,58.70,60.20,--,--,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c25170000
,Oct 31,265.20,--,705.30,749.90,--,9,True,"25,175.00",62.50,-109.80,59.30,60.60,4,10,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c25175000
,Oct 31,--,--,700.90,746.00,--,--,True,"25,180.00",74.60,--,59.90,61.20,1,--,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c25180000
,Oct 31,--,--,677.70,742.90,--,--,True,"25,190.00",65.35,-9.28,61.00,62.40,2,--,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c25190000
,Oct 31,395.00,--,669.00,734.10,--,32,True,"25,200.00",65.15,-117.85,62.30,63.70,19,24,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c25200000
,Oct 31,--,--,674.50,719.20,--,--,True,"25,210.00",--,--,63.50,64.90,--,--,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c25210000
,Oct 31,--,--,665.80,710.40,--,--,True,"25,220.00",73.53,0.08,64.80,66.20,2,--,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c25220000
,Oct 31,377.09,--,661.00,705.00,--,17,True,"25,225.00",183.70,--,65.40,66.80,--,5,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c25225000
,Oct 31,--,--,642.90,708.00,--,--,True,"25,230.00",--,--,66.10,67.50,--,--,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c25230000
,Oct 31,--,--,634.20,699.40,--,--,True,"25,240.00",71.98,--,67.40,68.80,1,--,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c25240000
,Oct 31,370.40,--,625.60,690.70,--,267,True,"25,250.00",72.67,-122.43,68.60,70.20,9,7,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c25250000
,Oct 31,--,--,617.00,682.10,--,--,True,"25,260.00",--,--,70.10,71.70,--,--,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c25260000
,Oct 31,--,--,622.60,666.20,--,--,True,"25,270.00",--,--,71.50,73.00,--,--,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c25270000
,Oct 31,325.50,--,617.80,662.10,--,25,True,"25,275.00",205.90,--,72.00,73.70,--,20,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c25275000
,Oct 31,--,--,614.00,657.60,--,--,True,"25,280.00",--,--,72.90,74.40,--,--,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c25280000
,Oct 31,--,--,605.50,649.10,--,--,True,"25,290.00",--,--,74.40,75.90,--,--,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c25290000
,Oct 31,591.65,261.55,597.00,640.60,7,81,True,"25,300.00",78.20,-123.05,75.90,77.40,27,54,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c25300000
,Oct 31,552.65,--,574.40,639.50,1,--,True,"25,310.00",--,--,77.40,78.90,--,--,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c25310000
,Oct 31,475.12,--,566.00,631.10,2,--,True,"25,320.00",104.40,0.15,78.90,80.70,2,--,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c25320000
,Oct 31,309.30,--,575.40,620.70,--,16,True,"25,325.00",84.20,-136.60,79.70,81.30,12,5,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c25325000
,Oct 31,467.32,--,571.70,616.50,2,--,True,"25,330.00",--,--,80.50,82.20,--,--,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c25330000
,Oct 31,--,--,563.30,607.20,--,--,True,"25,340.00",85.89,-0.96,82.10,83.70,12,--,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c25340000
,Oct 31,502.79,209.79,554.90,599.60,12,42,True,"25,350.00",103.10,-127.50,83.80,85.50,49,72,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c25350000
,Oct 31,--,--,546.60,591.50,--,--,True,"25,360.00",114.30,--,85.50,87.20,1,--,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c25360000
,Oct 31,--,--,538.40,583.10,--,--,True,"25,370.00",91.90,-11.93,87.20,88.80,2,--,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c25370000
,Oct 31,448.30,169.61,534.30,578.90,1,14,True,"25,375.00",104.78,-141.82,87.90,89.70,1,10,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c25375000
,Oct 31,--,--,516.30,581.40,--,--,True,"25,380.00",92.63,-1.09,88.90,90.60,2,--,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c25380000
,Oct 31,--,--,521.90,566.40,--,--,True,"25,390.00",94.47,--,90.70,92.40,1,--,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c25390000
,Oct 31,509.35,274.35,532.60,540.40,7,237,True,"25,400.00",94.99,-152.58,92.60,94.20,19,39,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c25400000
,Oct 31,--,--,505.70,550.10,--,--,True,"25,410.00",--,--,94.40,96.30,--,--,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c25410000
,Oct 31,--,--,483.90,549.00,--,--,True,"25,420.00",--,--,96.30,98.00,--,--,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c25420000
,Oct 31,522.48,273.03,493.10,537.80,1,40,True,"25,425.00",99.63,-156.22,97.20,99.00,3,10,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c25425000
,Oct 31,--,--,475.90,541.00,--,--,True,"25,430.00",--,--,98.30,100.20,--,--,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c25430000
,Oct 31,--,--,467.90,533.10,--,--,True,"25,440.00",--,--,100.20,102.00,--,--,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c25440000
,Oct 31,454.90,219.63,492.60,499.70,3,30,True,"25,450.00",103.95,-222.75,102.30,104.10,4,10,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c25450000
,Oct 31,--,--,452.10,517.20,--,--,True,"25,460.00",--,--,104.40,106.20,--,--,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c25460000
,Oct 31,--,--,444.30,509.40,--,--,True,"25,470.00",--,--,106.50,108.30,--,--,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c25470000
,Oct 31,188.40,--,440.40,505.50,--,14,True,"25,475.00",127.60,-188.95,107.60,109.50,1,6,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c25475000
,Oct 31,--,--,436.50,501.60,--,--,True,"25,480.00",117.90,-26.30,108.70,110.60,13,--,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c25480000
,Oct 31,--,--,441.80,486.90,--,--,True,"25,490.00",--,--,110.90,112.80,--,--,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c25490000
,Oct 31,465.30,257.30,453.50,460.10,21,56,True,"25,500.00",117.61,-169.43,113.10,115.20,71,11,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c25500000
,Oct 31,--,--,413.40,478.50,--,--,True,"25,510.00",130.95,--,115.20,117.30,1,--,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c25510000
,Oct 31,--,--,405.80,470.90,--,--,True,"25,520.00",--,--,117.80,119.70,--,--,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c25520000
,Oct 31,371.40,176.98,402.00,467.10,2,9,True,"25,525.00",121.20,-32.40,118.80,120.90,53,--,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c25525000
,Oct 31,--,--,401.30,460.70,--,--,True,"25,530.00",--,--,120.20,122.10,--,--,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c25530000
,Oct 31,--,--,400.00,445.70,--,--,True,"25,540.00",--,--,122.60,124.50,--,--,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c25540000
,Oct 31,382.70,212.20,416.00,422.00,12,32,True,"25,550.00",135.95,-612.85,125.10,127.20,3,2,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c25550000
,Oct 31,--,--,388.00,428.00,--,--,True,"25,560.00",139.94,-4.71,127.70,129.60,3,--,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c25560000
,Oct 31,--,--,380.60,420.60,--,--,True,"25,570.00",--,--,130.30,132.30,--,--,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c25570000
,Oct 31,319.22,167.20,377.00,417.00,1,16,True,"25,575.00",162.45,-168.28,131.60,133.70,4,3,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c25575000
,Oct 31,--,--,387.90,405.60,--,--,True,"25,580.00",--,--,132.90,135.00,--,--,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c25580000
,Oct 31,--,--,366.10,406.10,--,--,True,"25,590.00",161.00,-32.30,135.60,137.70,2,--,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c25590000
,Oct 31,314.30,173.18,379.50,384.90,9,55,True,"25,600.00",149.79,-395.61,138.30,140.40,13,2,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c25600000
,Oct 31,--,--,351.80,391.80,--,--,True,"25,610.00",200.90,--,141.00,143.40,1,--,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c25610000
,Oct 31,--,--,359.10,376.80,--,--,True,"25,620.00",178.50,-11.00,144.00,146.10,2,--,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c25620000
,Oct 31,315.30,165.50,341.20,381.20,13,18,True,"25,625.00",150.60,-215.15,145.50,147.60,15,1,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c25625000
,Oct 31,276.00,--,351.70,369.80,1,--,True,"25,630.00",153.90,-20.50,147.00,149.10,3,--,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c25630000
,Oct 31,--,--,330.70,370.70,--,--,True,"25,640.00",185.00,--,149.90,152.10,1,--,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c25640000
,Oct 31,328.65,206.05,344.20,349.30,31,53,True,"25,650.00",163.32,-217.13,153.00,155.30,8,2,False,/market-activity/index/ndx/option-chain/call-put-options/ndxp--251031c25650000
